id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
10436275,2018-03-24,35.95742,-83.8671883333,Knox,Tennessee,United States,Tennessee,Knox,Cardamine concatenata,60438
10448154,2018-03-23,39.1394,-84.517631,Hamilton,Ohio,United States,Ohio,Hamilton,Cardamine concatenata,60438
10448317,2018-03-23,39.1217244815,-84.8027657345,Hamilton,Ohio,United States,Ohio,Hamilton,Cardamine concatenata,60438
10454492,2018-03-27,39.498675,-84.7325366667,Butler,Ohio,United States,Ohio,Butler,Cardamine concatenata,60438
10467222,2018-03-27,36.5538583333,-87.1407305,Montgomery,Tennessee,United States,Tennessee,Montgomery,Cardamine concatenata,60438
10467595,2018-03-24,34.7022533333,-85.339195,Walker,Georgia,United States,Georgia,Walker,Cardamine concatenata,60438
10471403,2018-03-27,35.1473312378,-89.9948959351,Shelby,Tennessee,United States,Tennessee,Shelby,Cardamine concatenata,60438
10471528,2018-03-27,36.0600888333,-86.9077216667,Davidson,Tennessee,United States,Tennessee,Davidson,Cardamine concatenata,60438
10471536,2018-03-27,36.059975,-86.9076166667,Davidson,Tennessee,United States,Tennessee,Davidson,Cardamine concatenata,60438
10479058,2018-03-28,38.64466,-77.234771,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
10490922,2018-03-25,38.8966824,-77.063008,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
10494332,2011-04-02,38.4712509,-90.404638,Saint Louis,Missouri,United States,Missouri,St. Louis,Cardamine concatenata,60438
10498877,2018-03-29,39.6935166667,-84.178895,Montgomery,Ohio,United States,Ohio,Montgomery,Cardamine concatenata,60438
10499677,2018-03-29,39.7775083333,-79.9335466667,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine concatenata,60438
10500567,2018-03-29,40.6908325251,-89.6382751444,Peoria,Illinois,United States,Illinois,Peoria,Cardamine concatenata,60438
10502491,2018-03-29,36.5622111111,-82.2235805556,Sullivan,Tennessee,United States,Tennessee,Sullivan,Cardamine concatenata,60438
10504867,2018-03-29,38.7660690536,-83.5396842266,Adams,Ohio,United States,Ohio,Adams,Cardamine concatenata,60438
10506167,2018-03-30,38.9703800111,-77.1973197442,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10506504,2018-03-30,38.9703808912,-77.1922709049,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10507366,2018-03-30,37.5302510709,-77.4925625604,Richmond city,Virginia,United States,Virginia,Richmond city,Cardamine concatenata,60438
10513617,2018-03-30,37.1271614079,-93.2407676429,Greene,Missouri,United States,Missouri,Greene,Cardamine concatenata,60438
10514147,2018-03-30,35.48327,-82.507195,Buncombe,North Carolina,United States,North Carolina,Buncombe,Cardamine concatenata,60438
10517614,2018-03-30,37.7193107605,-89.3882904053,Jackson,Illinois,United States,Illinois,Jackson,Cardamine concatenata,60438
10520890,2018-03-30,37.5591,-84.2350694444,Madison,Kentucky,United States,Kentucky,Madison,Cardamine concatenata,60438
10521764,2018-03-30,40.4356466667,-79.90618,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
10525718,2018-03-31,38.8270916667,-77.1325694444,Alexandria,Virginia,United States,Virginia,Alexandria,Cardamine concatenata,60438
10532897,2018-03-25,34.71308,-85.37935,Walker,Georgia,United States,Georgia,Walker,Cardamine concatenata,60438
10533442,2018-03-30,38.9712829,-77.1995006,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10537940,2018-03-31,39.577225,-82.5013666667,Hocking,Ohio,United States,Ohio,Hocking,Cardamine concatenata,60438
10539265,2018-03-31,41.6804066667,-87.87092,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
10545836,2018-03-31,39.0701792216,-85.2327919006,Ripley,Indiana,United States,Indiana,Ripley,Cardamine concatenata,60438
10546102,2018-03-30,38.4385261536,-90.6773529053,Jefferson,Missouri,United States,Missouri,Jefferson,Cardamine concatenata,60438
10553620,2018-04-01,38.8852788509,-76.7993408104,Prince George's,Maryland,United States,Maryland,Prince George's,Cardamine concatenata,60438
10554460,2018-04-01,40.9080172175,-81.616796686,Wayne,Ohio,United States,Ohio,Wayne,Cardamine concatenata,60438
10555150,2018-04-01,39.2991916667,-82.184525,Athens,Ohio,United States,Ohio,Athens,Cardamine concatenata,60438
10556997,2018-04-01,35.9339833333,-83.874595,Knox,Tennessee,United States,Tennessee,Knox,Cardamine concatenata,60438
10557658,2018-03-31,35.601837,-82.851318,Haywood,North Carolina,United States,North Carolina,Haywood,Cardamine concatenata,60438
10559049,2018-04-01,40.5078620911,-80.3595199585,Beaver,Pennsylvania,United States,Pennsylvania,Beaver,Cardamine concatenata,60438
10559056,2018-04-01,35.7395694444,-79.1164527778,Chatham,North Carolina,United States,North Carolina,Chatham,Cardamine concatenata,60438
10563829,2018-03-31,35.8438148499,-85.309677124,White,Tennessee,United States,Tennessee,White,Cardamine concatenata,60438
10567541,2018-03-31,36.8815149833,-93.1564750337,Christian,Missouri,United States,Missouri,Christian,Cardamine concatenata,60438
10571284,2018-04-02,37.523679,-77.467518,Richmond city,Virginia,United States,Virginia,Richmond city,Cardamine concatenata,60438
10572952,2018-04-02,39.20699616,-76.82224595,Howard,Maryland,United States,Maryland,Howard,Cardamine concatenata,60438
10573952,2018-04-02,36.0692098691,-79.0095350706,Orange,North Carolina,United States,North Carolina,Orange,Cardamine concatenata,60438
10576688,2018-04-02,35.81981476,-81.18817809,Catawba,North Carolina,United States,North Carolina,Catawba,Cardamine concatenata,60438
10581257,2018-04-02,41.682543,-88.026855,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
10583820,2018-03-31,38.9705776117,-77.1942543983,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10590578,2018-03-24,34.7024059444,-85.3389461944,Walker,Georgia,United States,Georgia,Walker,Cardamine concatenata,60438
10596114,2018-04-01,36.0991666667,-87.2742083333,Dickson,Tennessee,United States,Tennessee,Dickson,Cardamine concatenata,60438
10596312,2018-04-03,36.223317,-95.923116,Tulsa,Oklahoma,United States,Oklahoma,Tulsa,Cardamine concatenata,60438
10596512,2018-04-03,38.5900166667,-92.2289583333,Cole,Missouri,United States,Missouri,Cole,Cardamine concatenata,60438
10596839,2018-04-01,38.99348335,-77.25175455,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
10607430,2018-03-31,37.127479092,-93.2394610718,Greene,Missouri,United States,Missouri,Greene,Cardamine concatenata,60438
10612535,2018-04-03,39.0704471667,-77.3431783333,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10613818,2018-04-04,38.39376231,-82.43495849,Cabell,West Virginia,United States,West Virginia,Cabell,Cardamine concatenata,60438
10613824,2018-04-04,38.3937143241,-82.4350902552,Cabell,West Virginia,United States,West Virginia,Cabell,Cardamine concatenata,60438
10615509,2018-03-02,33.8490087998,-86.5647768974,Blount,Alabama,United States,Alabama,Blount,Cardamine concatenata,60438
10616454,2018-04-04,38.8488898147,-77.661366379,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
10617426,2018-04-04,37.5882495,-77.5997089,Henrico,Virginia,United States,Virginia,Henrico,Cardamine concatenata,60438
10620928,2018-04-04,41.0626566376,-83.7631988525,Hancock,Ohio,United States,Ohio,Hancock,Cardamine concatenata,60438
10626528,2018-04-03,37.62704,-90.085686,Perry,Missouri,United States,Missouri,Perry,Cardamine concatenata,60438
10629220,2018-04-04,38.8965530396,-77.064956665,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
10631164,2018-04-04,38.9704907778,-77.1974535833,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10635212,2018-04-05,40.8223907534,-81.0896622116,Stark,Ohio,United States,Ohio,Stark,Cardamine concatenata,60438
10635462,2018-04-02,39.018133,-84.456013,Campbell,Kentucky,United States,Kentucky,Campbell,Cardamine concatenata,60438
10637447,2018-04-05,39.849683228,-83.0227941648,Franklin,Ohio,United States,Ohio,Franklin,Cardamine concatenata,60438
10638672,2018-04-04,38.9701766968,-77.1916351318,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10639260,2018-04-05,41.2641775841,-81.8451787625,Medina,Ohio,United States,Ohio,Medina,Cardamine concatenata,60438
10639963,2018-04-05,38.9744220294,-77.1498894009,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10644000,2018-04-05,39.2276781192,-86.3953152672,Monroe,Indiana,United States,Indiana,Monroe,Cardamine concatenata,60438
10645354,2018-04-05,38.7993916667,-77.1042166667,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
10649202,2018-04-05,40.4343044498,-79.906119652,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Cardamine concatenata,60438
10656606,2018-04-06,38.9644973819,-77.1540121269,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
10656906,2018-04-06,39.0243857867,-77.2463484295,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
10661479,2018-04-06,39.0212869132,-77.2451927327,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
10663823,2018-04-06,38.915895,-90.2169633333,Madison,Illinois,United States,Illinois,Madison,Cardamine concatenata,60438
10663828,2018-04-06,39.2849504063,-81.9536220656,Athens,Ohio,United States,Ohio,Athens,Cardamine concatenata,60438
10667941,2018-04-06,39.0253445,-77.2391883333,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10668368,2018-04-06,38.0797574489,-78.4496106898,Albemarle,Virginia,United States,Virginia,Albemarle,Cardamine concatenata,60438
10668777,2018-04-06,38.8600593001,-79.4614903539,Pendleton,West Virginia,United States,West Virginia,Pendleton,Cardamine concatenata,60438
10669269,2018-04-06,39.2083968442,-83.3896942064,Highland,Ohio,United States,Ohio,Highland,Cardamine concatenata,60438
10671082,2018-03-23,35.8584953552,-86.3061337221,Rutherford,Tennessee,United States,Tennessee,Rutherford,Cardamine concatenata,60438
10675775,2018-04-06,39.3321314687,-77.678417014,Washington,Maryland,United States,Maryland,Washington,Cardamine concatenata,60438
10682077,2018-04-07,41.8685986,-88.307377,Kane,Illinois,United States,Illinois,Kane,Cardamine concatenata,60438
10684452,2018-04-06,38.8134115,-77.5221678,Prince William,Virginia,United States,Virginia,Prince William,Cardamine concatenata,60438
10687020,2018-04-07,40.1392833333,-87.7453466667,Vermilion,Illinois,United States,Illinois,Vermilion,Cardamine concatenata,60438
10687158,2018-03-31,36.0687006701,-82.0255565648,Avery,North Carolina,United States,North Carolina,Avery,Cardamine concatenata,60438
10687216,2018-03-30,36.0687006701,-82.0255565648,Avery,North Carolina,United States,North Carolina,Avery,Cardamine concatenata,60438
10687307,2018-04-07,41.3566818237,-81.5744018555,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Cardamine concatenata,60438
10690817,2018-04-07,40.1391221667,-87.7455833333,Vermilion,Illinois,United States,Illinois,Vermilion,Cardamine concatenata,60438
10690960,2018-04-07,40.5478966667,-79.6937333333,Westmoreland,Pennsylvania,United States,Pennsylvania,Westmoreland,Cardamine concatenata,60438
10691999,2018-04-07,38.98476992,-77.04480631,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Cardamine concatenata,60438
10694209,2018-04-07,40.6335361801,-80.5198946819,Columbiana,Ohio,United States,Ohio,Columbiana,Cardamine concatenata,60438
10703122,2018-04-07,39.8896917282,-87.2010098678,Parke,Indiana,United States,Indiana,Parke,Cardamine concatenata,60438
10708260,2018-04-08,39.02499743,-77.15585987,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10709823,2018-03-10,34.5718333333,-86.9076216667,Morgan,Alabama,United States,Alabama,Morgan,Cardamine concatenata,60438
10710019,2018-04-08,40.1286971667,-88.2113883333,Champaign,Illinois,United States,Illinois,Champaign,Cardamine concatenata,60438
10713329,2018-04-08,39.7713151216,-79.9312390194,Fayette,Pennsylvania,United States,Pennsylvania,Fayette,Cardamine concatenata,60438
10716960,2018-04-08,38.9781358046,-77.2204438611,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10717331,2018-04-08,39.3375533028,-77.7480699588,Washington,Maryland,United States,Maryland,Washington,Cardamine concatenata,60438
10717481,2018-04-08,38.49578,-86.5675666667,Orange,Indiana,United States,Indiana,Orange,Cardamine concatenata,60438
10726961,2018-04-04,37.568653,-90.153167,Madison,Missouri,United States,Missouri,Madison,Cardamine concatenata,60438
10727450,2018-04-08,37.0693683531,-90.4264642765,Wayne,Missouri,United States,Missouri,Wayne,Cardamine concatenata,60438
10727453,2018-04-08,37.0688970387,-90.426345924,Wayne,Missouri,United States,Missouri,Wayne,Cardamine concatenata,60438
10731516,2018-04-08,37.5610966667,-77.65242,Chesterfield,Virginia,United States,Virginia,Chesterfield,Cardamine concatenata,60438
10732577,2018-04-08,38.9776416667,-77.207245,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10734864,2018-04-08,36.5999967791,-78.2931038831,Mecklenburg,Virginia,United States,Virginia,Mecklenburg,Cardamine concatenata,60438
10746114,2018-03-03,34.6561583333,-86.516175,Madison,Alabama,United States,Alabama,Madison,Cardamine concatenata,60438
10752612,2018-03-28,35.5053671912,-82.4658418278,Buncombe,North Carolina,United States,North Carolina,Buncombe,Cardamine concatenata,60438
10753467,2018-04-10,39.204658395,-76.9091095445,Howard,Maryland,United States,Maryland,Howard,Cardamine concatenata,60438
10754128,2018-04-07,35.791720054,-82.4737429174,Buncombe,North Carolina,United States,North Carolina,Buncombe,Cardamine concatenata,60438
10754319,2018-04-10,37.54620064,-77.51234825,Richmond city,Virginia,United States,Virginia,Richmond city,Cardamine concatenata,60438
10756879,2018-04-10,39.0194388333,-77.1091528333,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10757216,2018-04-08,38.97058,-77.1838,Montgomery,Maryland,United States,Maryland,Montgomery,Cardamine concatenata,60438
10757738,2018-04-10,37.35745595,-88.91388836,Johnson,Illinois,United States,Illinois,Johnson,Cardamine concatenata,60438
10759873,2018-04-10,38.0250388584,-78.4523606339,Albemarle,Virginia,United States,Virginia,Albemarle,Cardamine concatenata,60438
10762262,2018-04-10,39.3187666079,-78.1004543883,Berkeley,West Virginia,United States,West Virginia,Berkeley,Cardamine concatenata,60438
10763747,2018-04-10,37.5989491479,-89.1920542717,Union,Illinois,United States,Illinois,Union,Cardamine concatenata,60438
10764555,2018-04-10,39.047981525,-77.3109894991,Fairfax,Virginia,United States,Virginia,Fairfax,Cardamine concatenata,60438
10766415,2018-04-10,34.7466621399,-86.5258102417,Madison,Alabama,United States,Alabama,Madison,Cardamine concatenata,60438
10769597,2018-03-03,34.7388571116,-86.5150219202,Madison,Alabama,United States,Alabama,Madison,Cardamine concatenata,60438
10773311,2018-04-10,39.826845,-76.64657,York,Pennsylvania,United States,Pennsylvania,York,Cardamine concatenata,60438
10773701,2018-04-11,37.5460508746,-77.5125655533,Richmond city,Virginia,United States,Virginia,Richmond city,Cardamine concatenata,60438
10775229,2018-04-11,41.679558,-87.84096714,Cook,Illinois,United States,Illinois,Cook,Cardamine concatenata,60438
10780268,2018-04-11,38.3167533333,-77.55587,Spotsylvania,Virginia,United States,Virginia,Spotsylvania,Cardamine concatenata,60438
10782304,2018-04-11,38.5969141133,-92.3120933801,Cole,Missouri,United States,Missouri,Cole,Cardamine concatenata,60438
10782441,2018-04-11,39.6837777878,-82.580843987,Fairfield,Ohio,United States,Ohio,Fairfield,Cardamine concatenata,60438
10788028,2018-04-11,39.3199440558,-77.6388933231,Frederick,Maryland,United States,Maryland,Frederick,Cardamine concatenata,60438
10788760,2018-04-11,36.0336849329,-94.2171239108,Washington,Arkansas,United States,Arkansas,Washington,Cardamine concatenata,60438
10788903,2018-04-11,38.0842940576,-78.4449148178,Albemarle,Virginia,United States,Virginia,Albemarle,Cardamine concatenata,60438
10790563,2018-04-11,35.4443738563,-83.0844191742,Jackson,North Carolina,United States,North Carolina,Jackson,Cardamine concatenata,60438
10791140,2018-04-11,39.958355,-80.4670033333,Greene,Pennsylvania,United States,Pennsylvania,Greene,Cardamine concatenata,60438
10793863,2018-04-11,39.644505,-79.9774633333,Monongalia,West Virginia,United States,West Virginia,Monongalia,Cardamine concatenata,60438
10813298,2018-03-31,38.8320583333,-77.0705805,Alexandria,Virginia,United States,Virginia,Alexandria,Cardamine concatenata,60438
10813339,2018-04-12,39.7611866333,-81.0062175617,Monroe,Ohio,United States,Ohio,Monroe,Cardamine concatenata,60438
10815330,2018-04-12,39.2945469646,-84.6956383064,Hamilton,Ohio,United States,Ohio,Hamilton,Cardamine concatenata,60438
10815807,2018-04-12,40.3525163039,-86.9006451299,Tippecanoe,Indiana,United States,Indiana,Tippecanoe,Cardamine concatenata,60438
10817161,2018-04-11,38.0822533942,-78.4459243597,Albemarle,Virginia,United States,Virginia,Albemarle,Cardamine concatenata,60438
10817990,2018-04-12,38.6387290388,-81.3996526971,Roane,West Virginia,United States,West Virginia,Roane,Cardamine concatenata,60438
10818086,2018-04-12,38.7924829383,-89.9978016191,Madison,Illinois,United States,Illinois,Madison,Cardamine concatenata,60438
