id,observed_on,out_of_range,url,latitude,longitude,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,scientific_name,taxon_id
6981891,2017-07-08,,http://inaturalist.ca/observations/6981891,44.3309298412,-79.8792421818,Simcoe,,Canada,Ontario,Simcoe,Pieris rapae,55626
6982180,2017-07-09,,https://www.inaturalist.org/observations/6982180,45.3231730412,-79.227528758,Muskoka,,Canada,Ontario,Muskoka,Pieris rapae,55626
6982620,2017-07-09,,https://www.inaturalist.org/observations/6982620,40.8299116667,-73.9479216667,New York,New York,United States,New York,New York,Pieris rapae,55626
6982894,2017-07-09,,https://www.inaturalist.org/observations/6982894,37.5356209686,-122.0657388309,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
6983358,2017-07-09,,https://www.inaturalist.org/observations/6983358,37.84482,-122.25878,Alameda,California,United States,California,Alameda,Pieris rapae,55626
6985990,2017-07-06,,https://www.inaturalist.org/observations/6985990,38.0721399117,-76.6477328539,Westmoreland,Virginia,United States,Virginia,Westmoreland,Pieris rapae,55626
6986249,2017-07-09,,https://www.inaturalist.org/observations/6986249,45.6134833543,-111.0024029423,Gallatin,Montana,United States,Montana,Gallatin,Pieris rapae,55626
6988416,2017-07-09,,https://www.inaturalist.org/observations/6988416,39.9874992371,-82.6977767944,Licking,Ohio,United States,Ohio,Licking,Pieris rapae,55626
6990025,2017-07-08,,http://inaturalist.ca/observations/6990025,44.504341,-76.555137,Frontenac,,Canada,Ontario,Frontenac,Pieris rapae,55626
6992695,2017-07-09,,https://www.inaturalist.org/observations/6992695,32.81335,-117.19611,San Diego,California,United States,California,San Diego,Pieris rapae,55626
6993148,2017-07-09,,https://www.inaturalist.org/observations/6993148,43.5774993896,-116.3272247314,Ada,Idaho,United States,Idaho,Ada,Pieris rapae,55626
6994289,2017-06-16,,https://www.inaturalist.org/observations/6994289,41.375907,-81.576638,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Pieris rapae,55626
6995835,2017-07-09,,https://www.inaturalist.org/observations/6995835,42.6307655938,-80.5675506592,Haldimand-Norfolk,,Canada,Ontario,Haldimand-Norfolk,Pieris rapae,55626
6997895,2017-07-09,,https://www.inaturalist.org/observations/6997895,37.2923783719,-122.0875916932,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
6998988,2017-07-09,,https://www.inaturalist.org/observations/6998988,33.8751883333,-118.2947716667,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
6999367,2017-07-05,,https://www.inaturalist.org/observations/6999367,32.8005565661,-117.1907918256,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7000316,2017-07-10,,https://www.inaturalist.org/observations/7000316,37.7810333333,-122.4727466667,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
7002727,2017-07-08,,https://www.inaturalist.org/observations/7002727,32.55442,-117.06517,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7004561,2017-07-08,,https://www.inaturalist.org/observations/7004561,41.7820454,-87.5732612,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7004569,2017-07-08,,https://www.inaturalist.org/observations/7004569,41.7820454,-87.5732612,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7004940,2017-06-29,,https://www.inaturalist.org/observations/7004940,40.0123196812,-120.8248901375,Plumas,California,United States,California,Plumas,Pieris rapae,55626
7005105,2017-07-10,,https://www.inaturalist.org/observations/7005105,38.6727877792,-90.1689560487,St. Louis city,Missouri,United States,Missouri,St. Louis city,Pieris rapae,55626
7005248,2017-07-08,,https://www.inaturalist.org/observations/7005248,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7007113,2017-07-09,,https://www.inaturalist.org/observations/7007113,39.9209016057,-83.9995749704,Clark,Ohio,United States,Ohio,Clark,Pieris rapae,55626
7008716,2017-07-10,,https://www.inaturalist.org/observations/7008716,48.7837188586,-114.2801216437,Flathead,Montana,United States,Montana,Flathead,Pieris rapae,55626
7012251,2017-07-07,,https://www.inaturalist.org/observations/7012251,40.4984242673,-75.013102992,Hunterdon,New Jersey,United States,New Jersey,Hunterdon,Pieris rapae,55626
7012812,2017-07-03,,https://www.inaturalist.org/observations/7012812,47.015862,-122.885595,Thurston,Washington,United States,Washington,Thurston,Pieris rapae,55626
7012876,2017-07-07,,https://www.inaturalist.org/observations/7012876,47.015862,-122.885595,Thurston,Washington,United States,Washington,Thurston,Pieris rapae,55626
7015916,2017-07-11,,https://www.inaturalist.org/observations/7015916,38.0634833593,-78.5299370718,Albemarle,Virginia,United States,Virginia,Albemarle,Pieris rapae,55626
7017643,2017-07-11,,https://www.inaturalist.org/observations/7017643,39.03291588,-77.03997207,Montgomery,Maryland,United States,Maryland,Montgomery,Pieris rapae,55626
7020180,2017-06-30,,https://www.inaturalist.org/observations/7020180,42.203723763,-122.6995825768,Jackson,Oregon,United States,Oregon,Jackson,Pieris rapae,55626
7021661,2017-07-11,,https://www.inaturalist.org/observations/7021661,43.7656383333,-103.6010283333,Custer,South Dakota,United States,South Dakota,Custer,Pieris rapae,55626
7025897,2017-07-12,,https://www.inaturalist.org/observations/7025897,43.7155316243,-72.9964191913,Rutland,Vermont,United States,Vermont,Rutland,Pieris rapae,55626
7026396,2017-07-08,,https://www.inaturalist.org/observations/7026396,40.341325,-80.108979,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Pieris rapae,55626
7026985,2017-07-12,,https://www.inaturalist.org/observations/7026985,33.6159083333,-117.8018583333,Orange,California,United States,California,Orange,Pieris rapae,55626
7027095,2017-07-12,,https://www.inaturalist.org/observations/7027095,35.9982250833,-78.9171440833,Durham,North Carolina,United States,North Carolina,Durham,Pieris rapae,55626
7028048,2017-07-05,,https://www.inaturalist.org/observations/7028048,40.4195896848,-79.9141216278,Allegheny,Pennsylvania,United States,Pennsylvania,Allegheny,Pieris rapae,55626
7028518,2017-07-12,,https://www.inaturalist.org/observations/7028518,39.1975638507,-84.6015302413,Boone,Kentucky,United States,Kentucky,Boone,Pieris rapae,55626
7029533,2017-07-12,,https://www.inaturalist.org/observations/7029533,41.4885513408,-83.0446136261,Ottawa,Ohio,United States,Ohio,Ottawa,Pieris rapae,55626
7031516,2017-07-12,,https://www.inaturalist.org/observations/7031516,34.1359560851,-118.6415451765,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7033241,2017-07-12,,https://www.inaturalist.org/observations/7033241,42.2321001712,-88.3434462547,McHenry,Illinois,United States,Illinois,McHenry,Pieris rapae,55626
7033499,2017-07-12,,https://www.inaturalist.org/observations/7033499,38.6515325,-78.3114313,Rappahannock,Virginia,United States,Virginia,Rappahannock,Pieris rapae,55626
7033744,2017-07-12,,https://www.inaturalist.org/observations/7033744,38.5576283333,-121.6255283333,Yolo,California,United States,California,Yolo,Pieris rapae,55626
7033746,2017-07-12,,https://www.inaturalist.org/observations/7033746,38.557615,-121.625535,Yolo,California,United States,California,Yolo,Pieris rapae,55626
7036813,2017-07-12,,https://www.inaturalist.org/observations/7036813,41.14267,-81.607599,Summit,Ohio,United States,Ohio,Summit,Pieris rapae,55626
7037607,2017-07-11,,https://www.inaturalist.org/observations/7037607,37.485264,-106.144669,Rio Grande,Colorado,United States,Colorado,Rio Grande,Pieris rapae,55626
7039075,2017-07-13,,https://www.inaturalist.org/observations/7039075,34.6324774108,-84.8655760288,Murray,Georgia,United States,Georgia,Murray,Pieris rapae,55626
7040155,2017-07-13,,https://www.inaturalist.org/observations/7040155,45.6734041599,-111.0298111071,Gallatin,Montana,United States,Montana,Gallatin,Pieris rapae,55626
7040169,2017-07-11,,https://www.inaturalist.org/observations/7040169,32.73227,-116.94041,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7043001,2017-07-10,,http://naturewatch.org.nz/observations/7043001,43.643055,-91.5811116667,Houston,Minnesota,United States,Minnesota,Houston,Pieris rapae,55626
7044041,2017-07-12,,https://www.inaturalist.org/observations/7044041,38.9223660796,-104.858882725,El Paso,Colorado,United States,Colorado,El Paso,Pieris rapae,55626
7044425,2017-07-11,,https://www.inaturalist.org/observations/7044425,41.7820454,-87.5732612,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7045024,2017-07-02,,https://www.inaturalist.org/observations/7045024,38.967534,-77.052891,District of Columbia,District of Columbia,United States,District of Columbia,District of Columbia,Pieris rapae,55626
7046167,2017-07-13,,https://www.inaturalist.org/observations/7046167,45.3821458,-122.8319435,Washington,Oregon,United States,Oregon,Washington,Pieris rapae,55626
7046184,2017-07-13,,https://www.inaturalist.org/observations/7046184,34.3130175732,-118.4939721787,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7047746,2017-07-08,,https://www.inaturalist.org/observations/7047746,40.47461,-74.526554,Somerset,New Jersey,United States,New Jersey,Somerset,Pieris rapae,55626
7051602,2017-07-14,,https://www.inaturalist.org/observations/7051602,41.5001020007,-81.711723022,Cuyahoga,Ohio,United States,Ohio,Cuyahoga,Pieris rapae,55626
7052113,2017-05-21,,https://www.inaturalist.org/observations/7052113,32.92961,-116.4847733333,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7056113,2017-07-11,,https://www.inaturalist.org/observations/7056113,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7056492,2017-07-14,,https://www.inaturalist.org/observations/7056492,44.208893,-79.231067,Durham,,Canada,Ontario,Durham,Pieris rapae,55626
7056938,2017-07-14,,https://www.inaturalist.org/observations/7056938,42.3951283333,-71.1564783333,Middlesex,Massachusetts,United States,Massachusetts,Middlesex,Pieris rapae,55626
7059577,2017-07-14,,https://www.inaturalist.org/observations/7059577,40.7903938293,-77.7516555786,Centre,Pennsylvania,United States,Pennsylvania,Centre,Pieris rapae,55626
7059907,2017-07-14,,https://www.inaturalist.org/observations/7059907,47.5874529,-94.7516528,Beltrami,Minnesota,United States,Minnesota,Beltrami,Pieris rapae,55626
7062218,2017-06-21,,https://www.inaturalist.org/observations/7062218,31.4905496416,-83.5347899542,Tift,Georgia,United States,Georgia,Tift,Pieris rapae,55626
7062334,2017-07-15,,https://www.inaturalist.org/observations/7062334,32.7913925,-117.0776951,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7063097,2017-07-15,,https://www.inaturalist.org/observations/7063097,46.8879196281,-113.9769870603,Missoula,Montana,United States,Montana,Missoula,Pieris rapae,55626
7063954,2017-07-10,,https://www.inaturalist.org/observations/7063954,36.96905,-122.0383388333,Santa Cruz,California,United States,California,Santa Cruz,Pieris rapae,55626
7063998,2017-07-15,,https://www.inaturalist.org/observations/7063998,38.4457050721,-122.8135871887,Sonoma,California,United States,California,Sonoma,Pieris rapae,55626
7064293,2017-07-15,,http://inaturalist.ca/observations/7064293,43.3800546636,-80.3456511343,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Pieris rapae,55626
7065917,2017-07-13,,https://www.inaturalist.org/observations/7065917,32.7749889945,-117.1954107285,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7066031,2017-07-15,,https://www.inaturalist.org/observations/7066031,40.8287377121,-73.53132939,Nassau,New York,United States,New York,Nassau,Pieris rapae,55626
7066205,2017-07-15,,https://www.inaturalist.org/observations/7066205,41.5820467851,-88.0738627911,Will,Illinois,United States,Illinois,Will,Pieris rapae,55626
7067993,2017-07-15,,https://www.inaturalist.org/observations/7067993,37.4525,-122.3909266667,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
7069345,2017-07-15,,https://www.inaturalist.org/observations/7069345,35.0772209167,-106.689163208,Bernalillo,New Mexico,United States,New Mexico,Bernalillo,Pieris rapae,55626
7070311,2017-07-15,,https://www.inaturalist.org/observations/7070311,37.5018615889,-122.240216732,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
7070688,2017-07-15,,https://www.inaturalist.org/observations/7070688,37.645415174,-122.1479272842,Alameda,California,United States,California,Alameda,Pieris rapae,55626
7072034,2017-07-15,,https://www.inaturalist.org/observations/7072034,33.906343183,-118.1736853091,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7072536,2017-07-15,,https://www.inaturalist.org/observations/7072536,40.853655,-79.4212116667,Armstrong,Pennsylvania,United States,Pennsylvania,Armstrong,Pieris rapae,55626
7075830,2017-07-16,,https://www.inaturalist.org/observations/7075830,40.7892601157,-73.9325099092,New York,New York,United States,New York,New York,Pieris rapae,55626
7075930,2017-07-16,,https://www.inaturalist.org/observations/7075930,40.7889967668,-73.932672813,New York,New York,United States,New York,New York,Pieris rapae,55626
7076778,2017-07-15,,https://www.inaturalist.org/observations/7076778,37.70838,-122.4582283333,San Francisco,California,United States,California,San Francisco,Pieris rapae,55626
7077055,2017-07-13,,https://www.inaturalist.org/observations/7077055,40.8307133333,-96.6652616667,Lancaster,Nebraska,United States,Nebraska,Lancaster,Pieris rapae,55626
7078151,2017-07-15,,https://www.inaturalist.org/observations/7078151,43.3826571136,-80.354475975,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Pieris rapae,55626
7078870,2017-07-16,,https://www.inaturalist.org/observations/7078870,40.7905011176,-73.9357709548,New York,New York,United States,New York,New York,Pieris rapae,55626
7079600,2017-07-16,,https://www.inaturalist.org/observations/7079600,34.4193853049,-119.664614796,Santa Barbara,California,United States,California,Santa Barbara,Pieris rapae,55626
7079816,2017-07-16,,https://www.inaturalist.org/observations/7079816,34.0554949938,-118.8784861565,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7079934,2017-07-16,,https://www.inaturalist.org/observations/7079934,31.4830986745,-83.5320169106,Tift,Georgia,United States,Georgia,Tift,Pieris rapae,55626
7080133,2017-07-16,,https://www.inaturalist.org/observations/7080133,34.0555572153,-118.8801705837,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7080502,2017-07-16,,https://www.inaturalist.org/observations/7080502,37.1686083333,-122.35788,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
7080768,2017-07-16,,https://www.inaturalist.org/observations/7080768,38.04731506,-122.53842834,Marin,California,United States,California,Marin,Pieris rapae,55626
7080773,2017-07-14,,https://www.inaturalist.org/observations/7080773,39.1289777407,-84.4161365087,Hamilton,Ohio,United States,Ohio,Hamilton,Pieris rapae,55626
7081335,2017-07-16,,https://www.inaturalist.org/observations/7081335,40.2611839309,-74.5395164595,Mercer,New Jersey,United States,New Jersey,Mercer,Pieris rapae,55626
7081963,2017-07-16,,https://www.inaturalist.org/observations/7081963,40.7931666667,-73.9525666667,New York,New York,United States,New York,New York,Pieris rapae,55626
7082033,2017-07-16,,https://www.inaturalist.org/observations/7082033,32.5510404921,-117.0636284351,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7082070,2017-07-16,,https://www.inaturalist.org/observations/7082070,39.7945632935,-76.9100723267,York,Pennsylvania,United States,Pennsylvania,York,Pieris rapae,55626
7082213,2017-07-16,,https://www.inaturalist.org/observations/7082213,37.8106999747,-78.0891124575,Louisa,Virginia,United States,Virginia,Louisa,Pieris rapae,55626
7082476,2017-07-16,,https://www.inaturalist.org/observations/7082476,43.343500869,-80.3147792816,Regional Municipality of Waterloo,,Canada,Ontario,Regional Municipality of Waterloo,Pieris rapae,55626
7082918,2017-07-04,,https://www.inaturalist.org/observations/7082918,40.5279844357,-77.2601232065,Juniata,Pennsylvania,United States,Pennsylvania,Juniata,Pieris rapae,55626
7084001,2017-07-15,,https://www.inaturalist.org/observations/7084001,39.5205533333,-118.5436166667,Churchill,Nevada,United States,Nevada,Churchill,Pieris rapae,55626
7084246,2017-07-16,,http://inaturalist.ca/observations/7084246,48.6484693925,-93.9914575954,,,Canada,Ontario,Rainy River,Pieris rapae,55626
7085149,2017-07-16,,https://www.inaturalist.org/observations/7085149,38.9153792862,-120.0290250778,El Dorado,California,United States,California,El Dorado,Pieris rapae,55626
7087313,2017-07-10,,https://www.inaturalist.org/observations/7087313,37.531306,-77.447863,Richmond city,Virginia,United States,Virginia,Richmond city,Pieris rapae,55626
7088923,2017-07-17,,https://www.inaturalist.org/observations/7088923,38.0436120043,-78.4615401552,Charlottesville,Virginia,United States,Virginia,Charlottesville,Pieris rapae,55626
7090910,2017-07-15,,https://www.inaturalist.org/observations/7090910,38.5597528,-121.6280637,Yolo,California,United States,California,Yolo,Pieris rapae,55626
7091045,2017-07-15,,https://www.inaturalist.org/observations/7091045,40.419116,-74.403062,Middlesex,New Jersey,United States,New Jersey,Middlesex,Pieris rapae,55626
7091338,2017-07-17,,https://www.inaturalist.org/observations/7091338,37.41004735,-121.92283343,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
7092955,2017-07-15,,https://www.inaturalist.org/observations/7092955,41.7820454,-87.5732612,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7093080,2017-06-21,,https://www.inaturalist.org/observations/7093080,31.4890719439,-83.5345022601,Tift,Georgia,United States,Georgia,Tift,Pieris rapae,55626
7093370,2017-07-10,,https://www.inaturalist.org/observations/7093370,39.0030148496,-77.065445333,Montgomery,Maryland,United States,Maryland,Montgomery,Pieris rapae,55626
7093626,2017-07-15,,https://www.inaturalist.org/observations/7093626,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7095188,2017-07-17,,https://www.inaturalist.org/observations/7095188,32.84529,-117.18452,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7096317,2017-07-16,,https://www.inaturalist.org/observations/7096317,34.0577583333,-118.8797694444,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7099237,2017-07-16,,https://www.inaturalist.org/observations/7099237,34.0575875395,-118.8794061746,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7099787,2017-07-17,,https://www.inaturalist.org/observations/7099787,34.2922270893,-118.5410149564,Los Angeles,California,United States,California,Los Angeles,Pieris rapae,55626
7099936,2017-07-17,,https://www.inaturalist.org/observations/7099936,38.468193,-123.013208,Sonoma,California,United States,California,Sonoma,Pieris rapae,55626
7101124,2017-07-15,,https://www.inaturalist.org/observations/7101124,43.2938560396,-79.8735663083,Halton,,Canada,Ontario,Halton,Pieris rapae,55626
7101264,2017-07-18,,https://www.inaturalist.org/observations/7101264,40.0435945,-75.3062533333,Montgomery,Pennsylvania,United States,Pennsylvania,Montgomery,Pieris rapae,55626
7101986,2017-06-21,,https://www.inaturalist.org/observations/7101986,31.4887177215,-83.535189632,Tift,Georgia,United States,Georgia,Tift,Pieris rapae,55626
7102333,2017-07-18,,https://www.inaturalist.org/observations/7102333,31.4896550293,-83.534824589,Tift,Georgia,United States,Georgia,Tift,Pieris rapae,55626
7104270,2017-07-16,,https://www.inaturalist.org/observations/7104270,47.171310367,-122.530407607,Pierce,Washington,United States,Washington,Pierce,Pieris rapae,55626
7106569,2017-07-16,,http://inaturalist.ca/observations/7106569,46.0863455034,-64.816066324,Westmorland,,Canada,New Brunswick,Westmorland,Pieris rapae,55626
7106646,2017-07-18,,https://www.inaturalist.org/observations/7106646,43.6564156483,-79.4798398018,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
7108590,2017-07-18,,https://www.inaturalist.org/observations/7108590,39.6150932042,-86.1644900591,Johnson,Indiana,United States,Indiana,Johnson,Pieris rapae,55626
7108933,2017-06-15,,https://www.inaturalist.org/observations/7108933,41.5008630593,-83.7967702563,Lucas,Ohio,United States,Ohio,Lucas,Pieris rapae,55626
7109374,2017-06-21,,https://www.inaturalist.org/observations/7109374,31.4894679322,-83.5340738297,Tift,Georgia,United States,Georgia,Tift,Pieris rapae,55626
7110861,2014-05-13,,http://inaturalist.ca/observations/7110861,43.7785203,-79.4605442,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
7111392,2017-07-08,,https://www.inaturalist.org/observations/7111392,39.077615,-76.7720133333,Anne Arundel,Maryland,United States,Maryland,Anne Arundel,Pieris rapae,55626
7111699,2017-07-15,,https://www.inaturalist.org/observations/7111699,38.4033316386,-84.2354314908,Harrison,Kentucky,United States,Kentucky,Harrison,Pieris rapae,55626
7115279,2017-07-16,,https://www.inaturalist.org/observations/7115279,40.34531,-76.910629,Dauphin,Pennsylvania,United States,Pennsylvania,Dauphin,Pieris rapae,55626
7119341,2017-07-19,,https://www.inaturalist.org/observations/7119341,36.9890284818,-121.9324925916,Santa Cruz,California,United States,California,Santa Cruz,Pieris rapae,55626
7120587,2017-07-19,,https://www.inaturalist.org/observations/7120587,37.67934,-122.407012,San Mateo,California,United States,California,San Mateo,Pieris rapae,55626
7122585,2012-07-14,,https://www.inaturalist.org/observations/7122585,33.5511161,-117.7203673,Orange,California,United States,California,Orange,Pieris rapae,55626
7124199,2017-06-13,,https://www.inaturalist.org/observations/7124199,40.5777766667,-105.182325,Larimer,Colorado,United States,Colorado,Larimer,Pieris rapae,55626
7126209,2017-07-19,,https://www.inaturalist.org/observations/7126209,43.6478341983,-79.4663696218,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
7126617,2017-07-19,,https://www.inaturalist.org/observations/7126617,43.6473838537,-79.4669275919,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
7127086,2017-07-15,,https://www.inaturalist.org/observations/7127086,33.637569,-117.422659,Riverside,California,United States,California,Riverside,Pieris rapae,55626
7127531,2017-07-16,,https://www.inaturalist.org/observations/7127531,38.1325379638,-121.9583187111,Solano,California,United States,California,Solano,Pieris rapae,55626
7127767,2017-07-16,,https://www.inaturalist.org/observations/7127767,38.102157504,-121.8952674881,Solano,California,United States,California,Solano,Pieris rapae,55626
7133056,2017-07-20,,https://www.inaturalist.org/observations/7133056,40.8673934592,-73.8770361711,Bronx,New York,United States,New York,Bronx,Pieris rapae,55626
7133248,2017-06-19,,https://www.inaturalist.org/observations/7133248,35.5130666667,-82.6984416667,Buncombe,North Carolina,United States,North Carolina,Buncombe,Pieris rapae,55626
7133424,2017-07-20,,https://www.inaturalist.org/observations/7133424,40.86742,-73.87812,Bronx,New York,United States,New York,Bronx,Pieris rapae,55626
7137104,2017-06-13,,https://www.inaturalist.org/observations/7137104,40.5781583333,-105.1834866667,Larimer,Colorado,United States,Colorado,Larimer,Pieris rapae,55626
7138623,2017-07-18,,https://www.inaturalist.org/observations/7138623,41.7820454,-87.5732612,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7140213,2017-07-05,,https://www.inaturalist.org/observations/7140213,38.836990865,-89.9898874015,Madison,Illinois,United States,Illinois,Madison,Pieris rapae,55626
7142358,2017-07-21,,https://www.inaturalist.org/observations/7142358,43.28389496,-79.90420972,Hamilton,,Canada,Ontario,Hamilton,Pieris rapae,55626
7145698,2017-07-21,,https://www.inaturalist.org/observations/7145698,36.631487296,-121.9250428398,Monterey,California,United States,California,Monterey,Pieris rapae,55626
7146812,2017-07-18,,https://www.inaturalist.org/observations/7146812,41.1879179,-81.5795847,Summit,Ohio,United States,Ohio,Summit,Pieris rapae,55626
7147496,2017-07-21,,http://conabio.inaturalist.org/observations/7147496,31.976499315,-116.777701238,,Baja California,Mexico,Baja California,Ensenada,Pieris rapae,55626
7147767,2017-07-21,,https://www.inaturalist.org/observations/7147767,41.9854950299,-72.4581449794,Hartford,Connecticut,United States,Connecticut,Hartford,Pieris rapae,55626
7149557,2017-07-21,,https://www.inaturalist.org/observations/7149557,43.2920363889,-79.9353713889,Hamilton,,Canada,Ontario,Hamilton,Pieris rapae,55626
7150151,2017-07-21,,https://www.inaturalist.org/observations/7150151,48.0259572691,-122.723086522,Jefferson,Washington,United States,Washington,Jefferson,Pieris rapae,55626
7155866,2017-07-21,,https://www.inaturalist.org/observations/7155866,41.969380645,-82.5289020533,Essex,,Canada,Ontario,Essex,Pieris rapae,55626
7156458,2017-07-20,,https://www.inaturalist.org/observations/7156458,42.2714767456,-83.0285110474,Essex,,Canada,Ontario,Essex,Pieris rapae,55626
7156846,2017-07-21,,https://www.inaturalist.org/observations/7156846,41.9178579432,-82.5101566315,Lake Erie,,Canada,Ontario,Lake Erie,Pieris rapae,55626
7157026,2017-06-26,,https://www.inaturalist.org/observations/7157026,42.463481668,-87.8055238724,Lake,Illinois,United States,Illinois,Lake,Pieris rapae,55626
7158423,2017-07-20,,https://www.inaturalist.org/observations/7158423,32.9108367238,-96.7951963363,Dallas,Texas,United States,Texas,Dallas,Pieris rapae,55626
7160786,2017-07-15,,https://www.inaturalist.org/observations/7160786,37.181814,-122.001033,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
7160882,2017-07-15,,https://www.inaturalist.org/observations/7160882,37.183191,-122.003919,Santa Clara,California,United States,California,Santa Clara,Pieris rapae,55626
7161948,2017-07-22,,https://www.inaturalist.org/observations/7161948,32.6096127,-117.0562038,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7163086,2017-07-22,,https://www.inaturalist.org/observations/7163086,34.4458714268,-119.7288031598,Santa Barbara,California,United States,California,Santa Barbara,Pieris rapae,55626
7164015,2017-07-21,,https://www.inaturalist.org/observations/7164015,43.5999416667,-72.5175916667,Windsor,Vermont,United States,Vermont,Windsor,Pieris rapae,55626
7164084,2017-07-22,,https://www.inaturalist.org/observations/7164084,41.7680866667,-72.30468,Tolland,Connecticut,United States,Connecticut,Tolland,Pieris rapae,55626
7164136,2017-07-22,,https://www.inaturalist.org/observations/7164136,32.83876,-117.22847,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7164519,2017-07-22,,https://www.inaturalist.org/observations/7164519,32.83934,-117.22312,San Diego,California,United States,California,San Diego,Pieris rapae,55626
7165549,2017-07-22,,https://www.inaturalist.org/observations/7165549,41.0193009871,-81.6849620097,Summit,Ohio,United States,Ohio,Summit,Pieris rapae,55626
7166737,2017-07-22,,https://www.inaturalist.org/observations/7166737,40.683351,-73.886502,Kings,New York,United States,New York,Kings,Pieris rapae,55626
7167267,2017-05-24,,https://www.inaturalist.org/observations/7167267,34.048,-116.569,San Bernardino,California,United States,California,San Bernardino,Pieris rapae,55626
7167475,2017-07-22,,https://www.inaturalist.org/observations/7167475,43.2847714156,-79.9009280425,Hamilton,,Canada,Ontario,Hamilton,Pieris rapae,55626
7167906,2017-07-18,,https://www.inaturalist.org/observations/7167906,35.998210907,-78.916557312,Durham,North Carolina,United States,North Carolina,Durham,Pieris rapae,55626
7168267,2017-07-22,,https://www.inaturalist.org/observations/7168267,43.6441697505,-79.4606403067,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
7168450,2017-07-22,,https://www.inaturalist.org/observations/7168450,43.6442784729,-79.4601898009,Toronto,,Canada,Ontario,Toronto,Pieris rapae,55626
7171425,2017-06-18,,https://www.inaturalist.org/observations/7171425,40.4859,-105.2386616667,Larimer,Colorado,United States,Colorado,Larimer,Pieris rapae,55626
7173190,2017-07-21,,https://www.inaturalist.org/observations/7173190,41.9131276398,-82.5091266682,Lake Erie,,Canada,Ontario,Lake Erie,Pieris rapae,55626
7174205,2017-07-21,,https://www.inaturalist.org/observations/7174205,41.9484770361,-82.518889904,Essex,,Canada,Ontario,Essex,Pieris rapae,55626
7175576,2017-07-22,,https://www.inaturalist.org/observations/7175576,33.6078616667,-117.7583933333,Orange,California,United States,California,Orange,Pieris rapae,55626
7175901,2017-07-23,,https://www.inaturalist.org/observations/7175901,41.3723033333,-83.6536033333,Wood,Ohio,United States,Ohio,Wood,Pieris rapae,55626
7176681,2017-07-23,,https://www.inaturalist.org/observations/7176681,43.6241866667,-72.504745,Windsor,Vermont,United States,Vermont,Windsor,Pieris rapae,55626
7177248,2017-07-18,,https://www.inaturalist.org/observations/7177248,41.7832522,-87.578253,Cook,Illinois,United States,Illinois,Cook,Pieris rapae,55626
7182852,2017-07-12,,https://www.inaturalist.org/observations/7182852,42.6143799511,-73.8911671928,Albany,New York,United States,New York,Albany,Pieris rapae,55626
